ID,SrNo,Timestamp,X_Acc,Y_Acc,Z_Acc,X_Gyro,Y_Gyro,Z_Gyro
Abj,1,1739358734363,0.75703,-1.01426,9.60958,2.05988,0.97653,4.04346
Abj,2,1739358734382,-0.21087,-0.84197,9.303,3.89088,10.37567,3.79933
Abj,3,1739358734400,-0.21087,-0.84197,9.303,-2.02936,-6.71367,4.71483
Abj,4,1739358734416,0.14596,-0.27188,10.9678,0.96128,-2.50237,3.92139
Abj,5,1739358734432,-0.49113,-2.25524,9.71037,0.16784,-5.8592,4.28759
Abj,6,1739358734461,0.46451,-1.54128,10.44078,7.24008,11.1691,3.86036
Abj,7,1739358734468,-0.14626,-1.54128,9.18096,3.58571,1.89203,5.87446
Abj,8,1739358734481,-0.18215,-0.55932,9.19053,6.51531,5.43197,3.67726
Abj,9,1739358734496,-0.18215,-0.55932,9.19053,1.51058,-0.06103,4.59276
Abj,10,1739358734514,0.06221,0.10199,10.12942,1.32748,-1.2817,3.55519
Abj,11,1739358734532,-0.04307,-1.25145,10.26132,3.03641,1.34273,4.59276
Abj,12,1739358734554,-0.12473,-1.67557,9.85155,4.50121,-7.1409,4.83689
Abj,13,1739358734564,0.15314,-1.07198,10.69711,-1.72419,-0.97653,5.38619
Abj,14,1739358734580,0.15314,-1.07198,10.69711,1.63264,0.3662,3.73829
Abj,15,1739358734598,-0.30658,-1.40489,10.06002,1.75471,3.05167,2.57866
Abj,16,1739358734630,-0.10558,-2.20259,8.65394,4.50121,3.8451,2.76176
Abj,17,1739358734647,0.25633,0.00837,10.35943,1.63264,-1.89203,2.94486
Abj,18,1739358734664,0.25633,0.00837,10.35943,-0.56456,1.76997,2.94486
Abj,19,1739358734676,-0.39063,-0.92333,10.5344,-7.64443,-0.06103,1.78523
Abj,20,1739358734692,-0.00239,-1.02861,11.1021,-6.72893,2.5634,2.39556
Abj,21,1739358734713,0.04546,-2.03001,9.7678,-6.17963,4.3944,2.63969
Abj,22,1739358734726,-0.15583,-1.45035,9.17378,-6.60686,1.831,2.27349
Abj,23,1739358734740,-0.15583,-1.45035,9.17378,-6.24066,1.70893,2.27349
Abj,24,1739358734747,0.04307,-1.09113,9.77019,-4.10449,-0.30517,2.94486
Abj,25,1739358734763,-0.1654,-1.94387,8.14846,-3.06693,2.07513,2.02936
Abj,26,1739358734783,0.10768,-1.70907,10.10549,-0.86973,-1.70893,1.66316
Abj,27,1739358734800,0.10768,-1.70907,10.10549,-3.98243,-0.85447,2.63969
